1	 0.673
2	 0.677
3	 0.648
4	 0.599
5	 0.565
6	 0.554
7	 0.514
8	 0.509
9	 0.471
10	 0.438
11	 0.423
12	 0.381
13	 0.391
14	 0.355
15	 0.339
16	 0.340
17	 0.334
18	 0.319
19	 0.300
20	 0.305
21	 0.317
22	 0.300
23	 0.290
24	 0.277
25	 0.284
26	 0.272
27	 0.273
28	 0.265
29	 0.276
30	 0.265
31	 0.267
32	 0.263
33	 0.262
34	 0.259
35	 0.256
36	 0.256
37	 0.262
38	 0.254
39	 0.257
40	 0.254
