1	 0.452
2	 0.508
3	 0.468
4	 0.463
5	 0.452
6	 0.456
7	 0.412
8	 0.384
9	 0.391
10	 0.372
11	 0.340
12	 0.324
13	 0.304
14	 0.296
15	 0.288
16	 0.284
17	 0.268
18	 0.265
19	 0.262
20	 0.244
21	 0.234
22	 0.241
23	 0.235
24	 0.235
25	 0.233
26	 0.228
27	 0.234
28	 0.219
29	 0.223
30	 0.220
31	 0.220
32	 0.216
33	 0.221
34	 0.226
35	 0.211
36	 0.225
37	 0.209
38	 0.217
39	 0.213
40	 0.211
