1	 0.492
2	 0.554
3	 0.539
4	 0.522
5	 0.514
6	 0.458
7	 0.450
8	 0.413
9	 0.416
10	 0.370
11	 0.348
12	 0.356
13	 0.342
14	 0.321
15	 0.309
16	 0.312
17	 0.288
18	 0.271
19	 0.278
20	 0.267
21	 0.253
22	 0.258
23	 0.258
24	 0.255
25	 0.250
26	 0.240
27	 0.241
28	 0.238
29	 0.238
30	 0.237
31	 0.239
32	 0.225
33	 0.237
34	 0.224
35	 0.226
36	 0.227
37	 0.230
38	 0.230
39	 0.228
40	 0.223
