1	 0.687
2	 0.701
3	 0.662
4	 0.601
5	 0.582
6	 0.583
7	 0.524
8	 0.489
9	 0.478
10	 0.427
11	 0.424
12	 0.397
13	 0.381
14	 0.351
15	 0.356
16	 0.336
17	 0.335
18	 0.327
19	 0.318
20	 0.301
21	 0.321
22	 0.295
23	 0.294
24	 0.287
25	 0.293
26	 0.283
27	 0.285
28	 0.293
29	 0.276
30	 0.271
31	 0.268
32	 0.267
33	 0.263
34	 0.265
35	 0.265
36	 0.260
37	 0.264
38	 0.260
39	 0.253
40	 0.256
