1	 0.629
2	 0.669
3	 0.608
4	 0.607
5	 0.608
6	 0.528
7	 0.507
8	 0.502
9	 0.442
10	 0.441
11	 0.416
12	 0.380
13	 0.359
14	 0.353
15	 0.336
16	 0.331
17	 0.319
18	 0.312
19	 0.298
20	 0.320
21	 0.301
22	 0.282
23	 0.283
24	 0.275
25	 0.277
26	 0.271
27	 0.277
28	 0.264
29	 0.267
30	 0.264
31	 0.255
32	 0.257
33	 0.261
34	 0.260
35	 0.253
36	 0.254
37	 0.249
38	 0.246
39	 0.256
40	 0.246
